"block key","route id","road segment length","actual crashes 2022","predicted crashes","aadt 2022","travel lane width","speed limit","difference","geom"
"224861b09a4424d9327f6875cbb63242",13009362,91.7716,161,169.71324,12893,10,25.0,-8.713249,"LINESTRING Z(-76.98442801006045 38.84572435374208 0, -76.98433354493977 38.84575073584487 0, -76.98424069257027 38.845776667666605 0, -76.98387504175852 38.84588210661387 0, -76.98353772966 38.84597935072984 0, -76.98353484962593 38.845980070999154 0, -76.9834350845227 38.84600798306173 0)"
"22afdf88ebc616c0616a01cabf9f1114",11001302,82.24843,28,126.05315,7964,13,20.0,-98.05315,"LINESTRING Z(-77.02962453175034 38.9118726108313 0, -77.02962503179708 38.911966117287655 0, -77.02962552821539 38.9120508856524 0, -77.02962516413724 38.91220143313951 0, -77.02962515401408 38.91220482027826 0, -77.02962444374221 38.91249346570895 0, -77.0296244576998 38.91252706681495 0, -77.02962472420508 38.912613492763946 0)"
"22c07cdf2974737c1648276d8b848aac",13075662,125.24909,308,144.75691,10261,10,20.0,163.24309,"LINESTRING Z(-76.95133022763582 38.888022719676755 0, -76.9512588119736 38.88795368570217 0, -76.95098017698632 38.88768439867746 0, -76.9506910617713 38.8874057378339 0, -76.95042030771212 38.88714683943712 0)"
"22c1ec2999731a290796fb9664491948",11000302,143.69614,42,79.35056,2200,12,25.0,-37.350567,"LINESTRING Z(-77.01617253708142 38.96863686117047 0, -77.01617221157241 38.96872793455366 0, -77.01617221361694 38.96873694279643 0, -77.0161720852598 38.96918825577032 0, -77.01617192425032 38.9694957070905 0, -77.01617177417745 38.96985135247997 0, -77.01616717648862 38.96993116613069 0)"
"22e809d8b5087f05cccd388e2a9d7125",12055642,87.435646,77,127.80213,7815,11,20.0,-50.802128,"LINESTRING Z(-77.00905322499219 38.91112315282831 0, -77.00888352278777 38.91137057096211 0, -77.00882185536666 38.91151813227238 0, -77.0088186629391 38.91152943798212 0, -77.00877759927658 38.91167515099751 0, -77.00877103182795 38.91171334685782 0, -77.00875743598216 38.91179199069639 0, -77.00874487704334 38.911864328615955 0)"
"22fa8b0361c7175e49c54e6048ceb1ac",12031982,94.702736,231,164.04901,12199,11,25.0,66.95098,"LINESTRING Z(-76.92151790453197 38.902369620899705 0, -76.92158528994774 38.902421284048295 0, -76.92168538906557 38.902498102414086 0, -76.92196793874373 38.90272386079045 0, -76.92228592381346 38.90297587439011 0)"
"23323cd921259f65b7a18a4d7e812ecb",13009362,64.08407,98,168.79639,12893,10,25.0,-70.79639,"LINESTRING Z(-76.99422786887467 38.843695466592365 0, -76.99410564945792 38.843716450168 0, -76.99385763941397 38.8437592275076 0, -76.99361112666325 38.843800833303895 0, -76.99350664664632 38.843818394011564 0)"
"23cf465d575e89945146bbbb83888838",13009362,51.519657,98,168.79639,12893,10,25.0,-70.79639,"LINESTRING Z(-76.99591566387437 38.84341564537108 0, -76.9958186725253 38.84343068604558 0, -76.99577248067169 38.843437801055984 0, -76.99544141940937 38.84349156903196 0, -76.99543830922585 38.84349210941734 0, -76.9953344060992 38.84350913127749 0)"
"24a3f741796bfb640914e95b0d280c75",15031912,31.907606,7,212.69734,25308,11,21.6,-205.69734,"LINESTRING Z(-76.93116854337745 38.889771132021984 0, -76.93081394093043 38.88977092253148 0, -76.93080077762293 38.88977091473421 0)"
"24cdecc0944af7d6d49ead1a8c21c02e",13081512,94.27626,98,170.2673,12994,10,25.0,-72.267296,"LINESTRING Z(-76.91779191511391 38.886321704870774 0, -76.91775176856464 38.88635302579062 0, -76.91771162208414 38.88638425661277 0, -76.91768970295706 38.88640135710146 0, -76.91766778381954 38.88641845758599 0, -76.9175961427756 38.886474349140606 0, -76.91752450172353 38.886530150566976 0, -76.9174529757154 38.886586042114075 0, -76.91738133433492 38.88664193353527 0, -76.91713272339983 38.88683543770329 0, -76.91702243428901 38.88692129939905 0)"
"24ced731246ef7d09232f87dbf6833a7",15065322,160.77127,7,204.72679,22408,10,21.6,-197.72679,"LINESTRING Z(-77.00906667490538 38.89747710895112 0, -77.00907420606045 38.89786711648098 0, -77.00906793111221 38.89892526630214 0)"
"25a7132a6c4b9b1df3541cf6a4e69297",13000602,48.434578,0,95.89411,3646,10,21.6,-95.89411,"LINESTRING Z(-76.9984564236616 38.88604037476989 0, -76.99845619488495 38.88595974974249 0, -76.99845619500952 38.885953984377565 0, -76.99845596638147 38.88586651297803 0, -76.9984559665411 38.88585912610411 0, -76.99845608352884 38.885779131665515 0, -76.99845608442045 38.885737873271395 0, -76.99845620067794 38.88569166026785 0, -76.99845666360511 38.885604080772794 0)"
"25b716c70befc097320cefd3088a3b2a",11053492,170.91336,119,151.20427,10847,10,21.6,-32.204273,"LINESTRING Z(-77.03654081257847 38.90374678881405 0, -77.036734542182 38.90374605243079 0, -77.03726281515861 38.90374649769194 0, -77.03742949864852 38.903746642590384 0, -77.03798449535333 38.9037470039563 0, -77.03851112119533 38.903750164631724 0)"
"262d57eeb2a125359c9fe7644d0e3a10",11074162,89.14303,14,111.80888,4872,11,25.0,-97.808876,"LINESTRING Z(-77.05722484298748 38.9125685166821 0, -77.05723879868003 38.9125736446009 0, -77.05725736480161 38.912576698340246 0, -77.0572669353953 38.91257732423369 0, -77.05728169473558 38.91257812774954 0, -77.0574375828828 38.912577420636644 0, -77.05765342478524 38.91257245883556 0, -77.0581256710697 38.9125615860061 0, -77.05825033356241 38.91255873133679 0)"
"262d57eeb2a125359c9fe7644d0e3a10",11074162,89.14303,14,111.80888,4872,11,25.0,-97.808876,"LINESTRING Z(-77.05722484298748 38.9125685166821 0, -77.05723879868003 38.9125736446009 0, -77.05725736480161 38.912576698340246 0, -77.0572669353953 38.91257732423369 0, -77.05728169473558 38.91257812774954 0, -77.0574375828828 38.912577420636644 0, -77.05765342478524 38.91257245883556 0, -77.0581256710697 38.9125615860061 0, -77.05825033356241 38.91255873133679 0)"
"1bea3ab1d878648d379231fc7e793772",11068382,93.078026,14,140.4462,8520,11,25.0,-126.44619,"LINESTRING Z(-77.05711545037666 38.90935118602455 0, -77.05720337422562 38.90934905307297 0, -77.05765081036947 38.909338185282145 0, -77.0577424735439 38.90934066235333 0, -77.05775458031513 38.90934137703699 0, -77.05809340174304 38.90933882184586 0, -77.0581000082257 38.909338773519 0, -77.05818818666086 38.909337837809865 0)"
"1c28b7bf599fe579b9f78d4254afe40f",11075462,80.53574,161,136.58022,8699,9,20.0,24.419785,"LINESTRING Z(-77.0376549160746 38.90685958651136 0, -77.03795344604697 38.90675441651663 0, -77.03797507093904 38.906746806441966 0, -77.03805317870302 38.90671928754232 0, -77.0382535229019 38.90665454216021 0, -77.03850112138201 38.90656140456667 0)"
"1c2c28fcc6cb128c5e5c1f50a4d3e671",11069812,218.52986,147,144.76869,10263,10,20.0,2.2313066,"LINESTRING Z(-77.05475631811086 38.904134786701114 0, -77.05479679731417 38.90415155929566 0, -77.05484716914923 38.90416942625154 0, -77.05527975906811 38.904322850847514 0, -77.05552320549727 38.904414620620315 0, -77.05565451763631 38.90445618574649 0, -77.05579005055584 38.90449908194578 0, -77.05614120359547 38.90462268851935 0, -77.05618351487112 38.90463738783029 0, -77.05636677166899 38.90470104267243 0, -77.05654148787463 38.90476727774963 0, -77.05658612993483 38.904784200849925 0, -77.05667007459456 38.904816022709625 0, -77.05677169630452 38.90485167347909 0, -77.05694216545281 38.90491147805457 0, -77.05704936903787 38.904949089682425 0)"
"1c6a8d68d717687840cd882397473576",11088922,210.18294,21,89.47279,3079,8,20.0,-68.47279,"LINESTRING Z(-77.08378839739629 38.943172120269104 0, -77.08388448601065 38.94317259185108 0, -77.08406720419006 38.94317336141524 0, -77.0845590642276 38.94317327689191 0, -77.08498886622247 38.94317422634793 0, -77.08536260438149 38.94317278293975 0, -77.0854165887678 38.94317256333854 0, -77.08580013462374 38.94317345352022 0, -77.08609716626728 38.94317404586569 0, -77.08611100825553 38.94317385550375 0, -77.08621274716073 38.943172699516715 0)"
"1c6f6a446d379311a77726d345f87c04",11023922,151.03583,14,130.61581,6888,10,25.0,-116.61582,"LINESTRING Z(-77.06515641215849 38.92901915569628 0, -77.06525278049305 38.92909423127266 0, -77.06526328293157 38.92910242297442 0, -77.06565348971561 38.92940578460859 0, -77.06598853483571 38.92966890892222 0, -77.06602558267342 38.9296979848506 0, -77.06625652344934 38.929876038590955 0, -77.06626794825785 38.929883689179626 0, -77.0663992185784 38.92997186010824 0)"
"1cb0f1a905f42a4cf0baeb0b0db449a4",11025352,77.571045,7,165.42494,14124,10,20.0,-158.42494,"LINESTRING Z(-77.00910209135202 38.89208158879338 0, -77.00914554805482 38.89208338707296 0, -77.00921862902739 38.89208590367143 0, -77.0092806441066 38.892087970685495 0, -77.00931084466335 38.89208823853281 0, -77.00937228317653 38.892088593953275 0, -77.0094836330841 38.89208777421055 0, -77.00976719521948 38.89208766075575 0, -77.00992061846628 38.892087557740005 0, -77.00999600450042 38.8920875513119 0)"
"1d00dc3130d71ac805ee18728e964d7a",11076702,27.885431,0,96.47872,3605,13,25.0,-96.47872,"LINESTRING Z(-77.01624872120608 38.93888920216303 0, -77.01631537699402 38.938830098457444 0, -77.0163911430339 38.938762885969545 0, -77.01639725503522 38.938757390051755 0, -77.01646079675305 38.938700358606596 0)"
"1d0946b3d7aa825a0a5d1c6e7110efe3",11070522,157.57796,63,176.41226,12464,11,30.0,-113.41225,"LINESTRING Z(-77.02747912760776 38.96754286134238 0, -77.02725434333587 38.96765783213891 0, -77.02707291693196 38.96775815407147 0, -77.02676305072767 38.96792855330065 0, -77.0266672368734 38.967979507807286 0, -77.02660812372744 38.96801613078021 0, -77.02654288379777 38.96805434957317 0, -77.0265102701678 38.968075048909576 0, -77.02648581355851 38.96809256647909 0, -77.02645320107484 38.968116445709484 0, -77.02642057821258 38.968143513851466 0, -77.02639612273556 38.968164211311986 0, -77.02637369932815 38.96818809722747 0, -77.02634924382231 38.96820879467802 0, -77.02632274762185 38.96823426695222 0, -77.02630236543551 38.96825496347568 0, -77.02627994196814 38.96827884937275 0, -77.0262542197555 38.96830678971596 0, -77.0262346123927 38.96833219736498 0, -77.02621592828868 38.96835796513332 0, -77.02619816747713 38.968384183103886 0, -77.02618132989288 38.96841067111223 0, -77.02616553099523 38.968437609297744 0, -77.02615053993377 38.96846481754762 0, -77.02614598522406 38.9684738178017 0)"
"1d1b3b998bab7e99cb92abf804d26862",11001402,30.44168,91,150.16203,9556,9,25.0,-59.162037,"LINESTRING Z(-77.03273229454035 38.93358859722533 0, -77.0327320907087 38.93364706118239 0, -77.03273311245307 38.9338628097973 0)"
"1d422a9175293a145b57be2755461c0b",15065322,79.55532,0,163.79749,13482,11,21.6,-163.79749,"LINESTRING Z(-77.00904957098942 38.958737200186164 0, -77.00905085003299 38.95881512154275 0, -77.00905212964011 38.95889745694574 0, -77.00905170117818 38.95915761553687 0, -77.00905170228816 38.959166353549044 0, -77.00905184064351 38.95934723939734 0, -77.0090519695588 38.95945380709902 0)"
"1d496131a037c0453d6f53cc5d7ef87d",12079952,91.40651,49,128.01735,6914,12,25.0,-79.01735,"LINESTRING Z(-76.93271598369635 38.90295764574369 0, -76.93261337368249 38.90296272136933 0, -76.93248666762187 38.90296895406962 0, -76.93230565858349 38.9029782180229 0, -76.9321799885932 38.90298598241177 0, -76.93205477646204 38.902997170107774 0, -76.93193013745888 38.903011781179465 0, -76.93180618693921 38.9030297256125 0, -76.93167093350051 38.903052617900926 0)"
"1def16fc86e7d935e6f8e90bf5dc48d2",12018782,64.413765,7,74.87375,2010,8,20.0,-67.87375,"LINESTRING Z(-76.99912269083859 38.94627874709201 0, -76.99900075869986 38.946279556860944 0, -76.99898749266755 38.94627964682988 0, -76.99864892049894 38.946278832667694 0, -76.9984898434868 38.94627874064093 0, -76.99837967775412 38.946278649085 0)"
"1dfa29f3b72467dbfe25937c0737580c",13079822,63.833576,70,120.47607,6785,11,20.0,-50.47607,"LINESTRING Z(-76.99337219244785 38.858992915808656 0, -76.99335653207895 38.85889652477952 0, -76.99335549569221 38.85889057916048 0, -76.99330114427663 38.85856735378225 0, -76.99329273841137 38.85851591519391 0, -76.99327765403159 38.85842267712834 0)"
"1e13f82b0dad72c92db88bc90a94d728",11061362,103.54531,231,233.54192,31423,9,20.0,-2.5419188,"LINESTRING Z(-77.02852190722099 38.961346232095096 0, -77.02867692182856 38.961374876465506 0, -77.02894498671388 38.96140248377264 0, -77.02898525656985 38.96140688784188 0, -77.02902552657756 38.961411652227454 0, -77.02906568128279 38.96141659679296 0, -77.02910583610404 38.96142181159236 0, -77.02914599100477 38.961427206543036 0, -77.02918603067783 38.96143296183896 0, -77.02922595504995 38.96143889731512 0, -77.02926587953972 38.96144510302531 0, -77.02957287112214 38.96149213895968 0, -77.02969628069647 38.96151408782515 0)"
"1e94330d3ef4cd7460387cf31afde1d6",12019822,81.28281,126,102.09084,4347,11,21.6,23.909155,"LINESTRING Z(-76.98221501806736 38.89333284378524 0, -76.98211888030373 38.893339225053765 0, -76.98192960182192 38.89335180764957 0, -76.98128152390287 38.893308312284695 0)"
"1ebaff02f3bf9a988af65d0d3dcb7fd2",13069812,274.13068,112,203.66011,17129,10,30.0,-91.66011,"LINESTRING Z(-76.95611192509189 38.867552222469314 0, -76.95595513701375 38.86748847396306 0, -76.95575054100084 38.86740542913683 0, -76.95533420688072 38.86723825466372 0, -76.95476408647129 38.86700453714006 0, -76.95432690752591 38.8668266309737 0, -76.95404893580992 38.8667111241443 0, -76.95358399714625 38.866523024751665 0, -76.9534396550704 38.86646405226086 0, -76.95331063438819 38.86641139160781 0)"
"1edf791e9d9551eaefb22d41cc0c4fae",11037892,282.60483,21,143.44533,12316,12,15.0,-122.44534,"LINESTRING Z(-77.08956472573945 38.922582407289596 0, -77.08958650733983 38.92266337545695 0, -77.08958905770223 38.922674003328005 0, -77.08962094023889 38.92280919387289 0, -77.08966582233087 38.92301094596724 0, -77.0896719663011 38.923036434817575 0, -77.08967776431817 38.92306192393296 0, -77.08968344702018 38.92308741313639 0, -77.08968878388166 38.92311299268819 0, -77.08969389022182 38.92313866249979 0, -77.08969876581362 38.92316424240492 0, -77.08970341088344 38.923189912569946 0, -77.08970782531769 38.923215582911666 0, -77.08971200922959 38.92324134351339 0, -77.08971596250552 38.92326710429192 0, -77.08973634758358 38.9234293285953 0, -77.08975721297038 38.92360659642557 0, -77.08978783467398 38.92383889761914 0, -77.0898133822345 38.92407102252816 0, -77.08984031812838 38.924306569517675 0, -77.08987166264632 38.92456292232938 0, -77.08990500057412 38.924845217559444 0, -77.0899295696065 38.92503239161914 0, -77.08993958458936 38.92510949515977 0)"
"1ee1b260b9ae51a7e6e76f618a5677af",11025352,113.69334,70,242.43152,30279,10,25.0,-172.43152,"LINESTRING Z(-77.04885129838749 38.892109869147774 0, -77.04897267662957 38.89210951203645 0, -77.04902771774583 38.892109606055456 0, -77.04939306396963 38.89211023586346 0, -77.05016170861317 38.89210298987062 0)"
"1efa15dca2ef07cf1ae934f3f0a8c35f",11001302,113.41599,224,135.81705,7563,10,25.0,88.182945,"LINESTRING Z(-77.02971015336762 38.92864267171194 0, -77.02971007062106 38.928720863892984 0, -77.02971013510894 38.9288756266968 0, -77.029710028869 38.92945098764635 0, -77.02971111492155 38.92956638384649 0, -77.0297111263332 38.92959376911162 0, -77.02971115572572 38.92966430418521 0)"
"1f23a57e9e59b7f2d1f093718ac58d20",11061362,61.998074,161,176.95142,13884,9,25.0,-15.951411,"LINESTRING Z(-77.02529247348487 38.9600918187501 0, -77.02541063556022 38.96013059169816 0, -77.02549441070144 38.96015807567372 0, -77.02585005195965 38.960274924777096 0, -77.02595182879445 38.96030832286835 0)"
"1f361355ce8ba6e654c0d1c2460a3554",11050892,82.13652,49,184.86801,18718,10,20.0,-135.86801,"LINESTRING Z(-77.03363388368074 38.90252598471334 0, -77.03384103986313 38.902523231388685 0, -77.03441262660976 38.90252027182085 0, -77.03457769576144 38.902525655118076 0, -77.03458056643159 38.90252575336029 0)"
"1f38f8e8f80762ab67ae7927551b6005",12000132,91.026634,84,104.82638,5536,16,20.0,-20.826374,"LINESTRING Z(-77.00444889626915 38.953634580811816 0, -77.00445621224851 38.953660227077194 0, -77.00446382827822 38.953687251595774 0, -77.00447132895057 38.9537143662008 0, -77.00447859889094 38.953741480814074 0, -77.00448575346786 38.95376859543116 0, -77.00449279268697 38.953795800134785 0, -77.0044997165425 38.953823004842356 0, -77.00450640966517 38.953850209558226 0, -77.00451310279303 38.953877414273535 0, -77.00456918838013 38.95413018412695 0, -77.00457415077794 38.95415369551472 0, -77.00457865170075 38.95417720692023 0, -77.00458269115391 38.95420080842627 0, -77.00458615376142 38.95422440995471 0, -77.0045891548925 38.95424801150102 0, -77.00459157918276 38.95427170315252 0, -77.00459354200142 38.95429548490469 0, -77.00459504333635 38.95431917659218 0, -77.00459608319868 38.95434295838038 0, -77.00459654621231 38.95436674019115 0, -77.00459585735167 38.954418808010026 0, -77.00459562826258 38.95444440050964 0)"
"1f5b81e6ab205b5e0b253c6bda1b04ff",11000302,40.592007,7,79.35056,2200,12,25.0,-72.35056,"LINESTRING Z(-77.01616928531872 38.95837493070811 0, -77.01616930066798 38.95844258274997 0, -77.016169432007 38.958512937253246 0, -77.01616946603743 38.958662924797395 0, -77.01616947012516 38.95868094131891 0, -77.01616948365562 38.9587405760047 0)"
"1f5f919f7c3e278f863b321924318826",12064672,64.39262,196,383.62656,68143,10,35.0,-187.62654,"LINESTRING Z(-76.97853021686784 38.917224734200765 0, -76.97778802042383 38.917240558255024 0)"
"2656bd1c58f70e0a7936b389707bb89d",12017612,306.483,497,175.17233,16798,11,20.0,321.82767,"LINESTRING Z(-76.99376620266573 38.917240421856754 0, -76.99349071605754 38.91749225277479 0, -76.99327172436631 38.917678532670436 0, -76.99317001221797 38.9177648265853 0, -76.99308363740103 38.91783832948864 0, -76.99280952014392 38.91807162871797 0, -76.99273666029625 38.918133052020025 0, -76.99247370416316 38.91835473940439 0, -76.99217202061011 38.91861307849506 0, -76.99184577106276 38.91889114332477 0, -76.99155515434867 38.9191381310746 0, -76.99154050812689 38.919150651592716 0, -76.99138320584585 38.919278738538004 0)"
"2680edaa834ed92832e6dee711dd7c56",11001502,165.74037,91,103.4379,3472,11,30.0,-12.437901,"LINESTRING Z(-77.03461152284615 38.91913712017753 0, -77.0347342491966 38.91927677592532 0, -77.03475275835635 38.91963458125113 0, -77.03478319863385 38.92010219451835 0, -77.03480576591173 38.92050431954362 0, -77.03480588267784 38.92050729225685 0, -77.03481075546318 38.92056782676432 0, -77.03481273099385 38.92059890490447 0)"
"269a2d2ed7f032d2bc50a8a241adb2a0",11038612,112.62366,49,68.989105,1786,11,20.0,-19.989107,"LINESTRING Z(-77.04883911241863 38.89833678337246 0, -77.04885844462503 38.89833659512105 0, -77.04889222113569 38.898336130570925 0, -77.04893724834409 38.898334850545545 0, -77.04896865034837 38.89833474730258 0, -77.04901718272437 38.898334456697114 0, -77.04906882757753 38.89833407468043 0, -77.049125083724 38.89833387086911 0, -77.04918514451977 38.89833429601434 0, -77.0492408238346 38.89833346180468 0, -77.04930561058161 38.898333164226614 0, -77.04935806170131 38.89833179082172 0, -77.04940763115015 38.898330869030296 0, -77.04947149547282 38.89833030149948 0, -77.04954043308177 38.89833117312061 0, -77.04960637380819 38.898332586475576 0, -77.04968499406165 38.89833228281186 0, -77.04976315414007 38.89833333054593 0, -77.04983670204417 38.89833293885711 0, -77.04990794486686 38.898333268776064 0, -77.04997861091533 38.8983330583964 0, -77.04998674975599 38.89833323508134 0, -77.05003694309565 38.89833429459605 0, -77.05008720497187 38.89833445322342 0, -77.05013719011487 38.8983345218643 0)"
"270c53e57df2cbcdefba8c44650ff26f",11000302,73.74925,7,79.35056,2200,12,25.0,-72.35056,"LINESTRING Z(-77.01615305836131 38.97128213378521 0, -77.01615294743638 38.97130186184269 0, -77.01615284333212 38.971351677415235 0, -77.01615273011976 38.97136131624586 0, -77.0161526238506 38.97140158308563 0, -77.0161525197664 38.97145148873957 0, -77.0161524156616 38.9715013043106 0, -77.01615242697477 38.97155120994762 0, -77.01615243828796 38.97160111558411 0, -77.01615244958072 38.97165093113774 0, -77.01615246089393 38.9717008367732 0, -77.01615188594621 38.971709845090324 0, -77.01615073547866 38.971725339418 0, -77.01614797148015 38.971749842206094 0, -77.01614416887666 38.971774255055 0, -77.016139327647 38.97179848788232 0, -77.01613333241215 38.97182263078615 0, -77.01612629854891 38.97184659366806 0, -77.01611822603584 38.97187028644546 0, -77.01610911489243 38.971893799200565 0, -77.01609896509736 38.971917041850745 0, -77.01608789204796 38.97194001437986 0)"
"271337b9986d3c64e4e87c1bafb983c1",12073122,108.18317,42,75.25726,1938,12,25.0,-33.257267,"LINESTRING Z(-76.93254610469646 38.909240603653444 0, -76.93245900510259 38.90917208989482 0, -76.93242916543383 38.909148650937695 0, -76.93231132608244 38.90905783263359 0, -76.93219943197599 38.90897159389986 0, -76.93216650439243 38.90894619827131 0, -76.93201348016267 38.908828163027074 0, -76.93191351204983 38.908750173593205 0, -76.93186071118359 38.908708983668205 0, -76.9318380126791 38.9086934760691 0, -76.93181646809113 38.908676978220555 0, -76.93179596203775 38.90865958013932 0, -76.93177672502458 38.908641372044045 0, -76.93175875705131 38.90862235393532 0, -76.93174217324102 38.908602706048 0, -76.93172916085027 38.908585942916716 0, -76.93171730185452 38.90856873004052 0, -76.93170636566174 38.908551067284996 0, -76.93169658277648 38.90853304486863 0)"
"271ff1bd7f5c45e032cf584126538e91",13082352,304.92212,1141,139.98352,9227,9,20.0,1001.0165,"LINESTRING Z(-76.99181154383811 38.858438978869216 0, -76.99163422802194 38.85844067790266 0, -76.99162362824721 38.858440767227094 0, -76.99160047008803 38.85844058539528 0, -76.99157742712251 38.85844058373566 0, -76.99155426891015 38.85844085231594 0, -76.99153122588044 38.85844139115269 0, -76.99150806761415 38.858442110145035 0, -76.9914850245192 38.8584431894782 0, -76.99146186618724 38.858444448966836 0, -76.99143893824085 38.85844606880484 0, -76.99141589505696 38.85844786879832 0, -76.99140598647234 38.85844876891204 0, -76.99139285183931 38.858449939040014 0, -76.9913560979228 38.858453089274136 0, -76.99131934400297 38.8584562394967 0, -76.99128259006898 38.858459479791904 0, -76.99124572092775 38.85846262998272 0, -76.99120896699823 38.858465780170484 0, -76.9911722130766 38.85846884026249 0, -76.99113545914052 38.85847199042715 0, -76.99109858998645 38.858475140571436 0, -76.99106183604398 38.85847829071294 0, -76.99102508210949 38.85848135075859 0, -76.99099685418805 38.85848351060777 0, -76.99096874152528 38.8584853101221 0, -76.99094051369202 38.8584867492837 0, -76.99091228589191 38.8584879181857 0, -76.990884058137 38.858488726743936 0, -76.99085583041597 38.85848926504255 0, -76.99082760274081 38.85848944299735 0, -76.99079937511203 38.85848926060836 0, -76.99077103231501 38.858488717866436 0, -76.99074280476835 38.85848790487404 0, -76.99068047372884 38.85848618831568 0, -76.99061814268045 38.85848456180832 0, -76.99055569640815 38.85848302534262 0, -76.99049336535336 38.85848148885289 0, -76.99043091907429 38.858480042404665 0, -76.99036858800055 38.85847868601684 0, -76.990306141702 38.85847741967039 0, -76.99024369540567 38.85847615329056 0, -76.9901813643017 38.85847506705551 0, -76.99014994527772 38.858474523904135 0, -76.99011891798472 38.858473980777454 0, -76.98984274874752 38.85846810160701 0, -76.98948708171218 38.85845942204191 0, -76.98908936122143 38.85845154823 0, -76.9887098450754 38.85844169297124 0, -76.98869187161914 38.85844133089515 0, -76.98867389827741 38.85844024814229 0, -76.98865604022265 38.85843871497659 0, -76.9886381822833 38.858436461134204 0, -76.98862055484662 38.85843375689027 0, -76.988603042741 38.858430331980955 0, -76.98858576113876 38.85842645667027 0, -76.988568710069 38.85842195078984 0, -76.9885518895176 38.858416904424054 0, -76.98853541469974 38.85841131758419 0, -76.98843737475713 38.858362932674915 0, -76.98834313670646 38.858316529916095 0)"
"274625401aeec19c4ceb5af6341e2d62",11064022,100.53703,7,85.24529,2964,11,20.0,-78.24529,"LINESTRING Z(-77.07011282395989 38.964008158840315 0, -77.07012317223973 38.9640884161777 0, -77.07016665726478 38.96442439795056 0, -77.0701698065446 38.964447060825925 0, -77.07021430336519 38.96476722345847 0, -77.07022324876506 38.96482874445205 0, -77.070234981665 38.96490873068745 0)"
"2777b4392128a52d900bc135952402b5",12032302,122.79129,217,80.59304,2525,10,20.0,136.40697,"LINESTRING Z(-76.99737860433076 38.924497549003505 0, -76.99734492984008 38.92451358305334 0, -76.99729995361572 38.924534931741846 0, -76.99687706040052 38.9247371579913 0, -76.99645704804031 38.92493541912973 0, -76.99641425083253 38.924957623332006 0, -76.99631934957294 38.92500685084742 0, -76.99630470310356 38.92501702978602 0, -76.99629074853178 38.92502783932706 0, -76.99627737054443 38.92503909930075 0, -76.99626479978163 38.92505089979782 0, -76.9962530362484 38.92506315073529 0, -76.99624196462227 38.92507585210977 0, -76.99623181554847 38.92508900392884 0, -76.99622339638529 38.925100714471846 0, -76.99621578445321 38.92511287545629 0)"
"27797800fe39894cec4c31967871a435",14000602,75.58167,42,105.36844,4797,10,20.0,-63.368435,"LINESTRING Z(-77.01990962245586 38.88757482396033 0, -77.01991004158535 38.887424627161465 0, -77.01990675757565 38.88722148873559 0, -77.01990590419486 38.887054653664336 0, -77.01990839202554 38.88700687278638 0, -77.01991427344439 38.88689414089973 0)"
"27e249a75781928934090bc0b1ad9055",13000602,125.71117,28,94.860794,3646,11,21.6,-66.860794,"LINESTRING Z(-76.99845373881594 38.88760576115564 0, -76.99845385601182 38.88751639802611 0, -76.99845385613074 38.88751090291417 0, -76.99845213453686 38.8871724580361 0, -76.99845525365852 38.88684554393003 0, -76.99845883143703 38.886627811397524 0, -76.99846044706183 38.88653592592551 0, -76.99846148574994 38.88647340776936 0)"
"27e3d2c20377b763dfbf02464b547458",14020282,108.55822,63,63.412766,1498,12,20.0,-0.41276425,"LINESTRING Z(-77.01337050199017 38.8729843862571 0, -77.01340390644417 38.872906369656874 0, -77.01344698654336 38.872805650755936 0, -77.01352994464823 38.87261412251618 0, -77.013627484928 38.87238890107967 0, -77.01363566304384 38.872369351888366 0, -77.01364314969702 38.872349622609185 0, -77.01364982966807 38.87232980333977 0, -77.01365558768595 38.87230971392552 0, -77.01366065427753 38.872289624591865 0, -77.01366491415435 38.8722692651002 0, -77.01366836736888 38.872248905702776 0, -77.01367101390466 38.87222845631556 0, -77.01367273854241 38.872208007036136 0, -77.01367365650277 38.87218746776713 0, -77.01367387848312 38.87214314639223 0, -77.01367432033666 38.8720435133884 0)"
"282ab43500da13bf452b4051e32c8486",11091262,78.94377,28,153.7501,12485,12,20.0,-125.75011,"LINESTRING Z(-77.0507249984108 38.9027429959146 0, -77.0507488949818 38.902691151448366 0, -77.0507679826864 38.902621148218095 0, -77.05076984279484 38.90261057159808 0, -77.05078187613162 38.90254222896779 0, -77.05078256182566 38.902533769821986 0, -77.05078920158657 38.90245180889753 0, -77.0507790410433 38.90238162019061 0, -77.05076179799492 38.90233823442444 0, -77.05075208878841 38.90231901480706 0, -77.0507452101546 38.90230832487433 0, -77.05071631064365 38.90226335869257 0, -77.05067246519339 38.902211399492955 0, -77.05063568784092 38.902177138636844 0, -77.0506316501773 38.90217337489314 0, -77.05062124454469 38.90216367740081 0, -77.05056322564076 38.902120912825424 0, -77.05053418477564 38.90210397166107 0)"
"2859478e88c9b44ff41e061c74356be8",11000702,132.03915,301,163.06993,14006,11,20.0,137.93007,"LINESTRING Z(-77.02192149545976 38.91113121196455 0, -77.02192175175631 38.91121480933352 0, -77.02192276241036 38.91150190500499 0, -77.02191706997844 38.912113302197746 0, -77.02191800291135 38.91214753371767 0, -77.02192103616794 38.91226274982558 0, -77.02192090404412 38.912320556371434 0)"
